Hour,energy|RegionA|renewable_pred,energy|RegionA|renewable_actual,energy|RegionB|renewable_pred,energy|RegionB|renewable_actual,energy|RegionC|renewable_pred,energy|RegionC|renewable_actual,energy|RegionD|renewable_pred,energy|RegionD|renewable_actual,energy|RegionE|renewable_pred,energy|RegionE|renewable_actual,energy|RegionF|renewable_pred,energy|RegionF|renewable_actual,energy|RegionA|price_pred,energy|RegionA|price_actual,energy|RegionB|price_pred,energy|RegionB|price_actual,energy|RegionC|price_pred,energy|RegionC|price_actual,energy|RegionD|price_pred,energy|RegionD|price_actual,energy|RegionE|price_pred,energy|RegionE|price_actual,energy|RegionF|price_pred,energy|RegionF|price_actual,energy|RegionA|carbon_pred,energy|RegionA|carbon_actual,energy|RegionB|carbon_pred,energy|RegionB|carbon_actual,energy|RegionC|carbon_pred,energy|RegionC|carbon_actual,energy|RegionD|carbon_pred,energy|RegionD|carbon_actual,energy|RegionE|carbon_pred,energy|RegionE|carbon_actual,energy|RegionF|carbon_pred,energy|RegionF|carbon_actual,energy|RegionA|nonai_pred,energy|RegionA|nonai_actual,energy|RegionB|nonai_pred,energy|RegionB|nonai_actual,energy|RegionC|nonai_pred,energy|RegionC|nonai_actual,energy|RegionD|nonai_pred,energy|RegionD|nonai_actual,energy|RegionE|nonai_pred,energy|RegionE|nonai_actual,energy|RegionF|nonai_pred,energy|RegionF|nonai_actual
1681,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,502.217018442633,452.67,474.35180759107976,433.81,452.1869735606666,421.24,297.06501400922514,270.35,254.5340381365729,238.91,283.12623757071964,251.48,0.6738837479526505,0.6703,0.6303826617247323,0.6271,0.5977707087891004,0.5946,0.4564662161927677,0.4541,0.23906492091512552,0.2378,0.28256992809337195,0.2811,394.1844603393302,358.859,355.6148830710342,364.296,350.8365471499427,353.942333,264.3702396493676,275.68,256.87767084614563,307.436,306.9607337925373,296.53
1682,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,502.0121812814636,452.92,474.0633956838202,434.05,452.005885708811,421.47,296.9756725538221,270.49,254.38510394602986,239.04,282.99123351026856,251.62,0.672831906564635,0.6693,0.629399212567942,0.6261,0.5968763866225326,0.5937,0.4557641770693971,0.4534,0.2387450255503571,0.2375,0.2821477536220196,0.2807,407.88977675785765,392.401333,367.7129330900966,377.75,361.2364632000164,378.889333,286.49131654676177,315.372,281.37980204137597,332.8,315.89279522599617,338.014
1683,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,502.194035117024,453.17,474.15050573003833,434.29,452.2426954744704,421.7,297.09882113936953,270.64,254.55164884336426,239.17,283.1426457538609,251.76,0.6682343901739846,0.665,0.6251056122528371,0.6221,0.5928390190785643,0.59,0.45270998718968836,0.4505,0.23713295466179202,0.236,0.28024651309268117,0.2789,422.6714288040653,381.704,372.36236365731145,381.205,369.69539880935173,380.150333,316.1800964201784,298.614,297.9363455738037,341.444667,346.3496453337317,365.766
1684,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,502.148101055861,453.42,474.1974180198673,434.52,452.2687352639798,421.93,297.13292181159295,270.79,254.59135658374797,239.3,283.13864518877534,251.9,0.6614880871629139,0.6578,0.6187298683305463,0.6154,0.5868441750011555,0.5836,0.44805470002475467,0.4456,0.23466757533395555,0.2334,0.2773790433974462,0.2759,412.24827563218605,380.337333,374.501759160558,359.647333,369.1644035894007,364.224,309.5748687451391,317.158,318.4726806864826,370.332667,355.3628290637788,423.969333
1685,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,501.8595971396248,453.66,473.83194000505944,434.76,452.221332270859,422.16,296.9243009298227,270.94,254.49487884046798,239.43,283.1027276063607,252.03,0.6516930074497991,0.6483,0.6096533085302551,0.6064,0.5781616681387542,0.5751,0.44145978854390333,0.4391,0.23125138897433378,0.23,0.27335727669215626,0.2719,411.8403374580861,383.666333,361.6814000458359,371.9,354.60277320711026,348.830667,322.1161651388682,365.252,327.7510627135229,348.029333,386.58211806891427,399.201333
1686,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,501.43816946368486,453.91,473.5917896963711,434.99,452.26434278185684,422.38,297.3124422772679,271.08,254.15867080164998,239.56,282.8827143207538,252.17,0.6399524986656039,0.637,0.5986678631714356,0.5959,0.5676105305797687,0.5651,0.43345025265955966,0.4315,0.22704565340941107,0.226,0.2683210184709025,0.2671,414.93098524433276,384.892333,373.0380020647076,376.804667,346.0060564583255,366.301333,335.2865385541782,405.318,329.79967840432585,378.644667,377.0874518104797,418.715333
1687,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,746.8387579225072,698.69,708.3601274979891,669.58,680.085351453567,650.17,443.24772600517406,417.27,383.5237109763634,368.75,419.1560855509881,388.16,0.6278565669742768,0.6248,0.5873645017200906,0.5845,0.5570393145994619,0.5543,0.4253830389365382,0.4233,0.22278086070363717,0.2217,0.26330124512506203,0.262,414.7854375616235,382.733,375.58525178467033,375.598,360.09418630907504,369.121333,345.4990358812512,361.388,318.4250056710489,405.22,380.68098585014087,418.330667
1688,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,746.8119650869355,699.06,708.5880992049672,669.93,679.9995866137574,650.51,443.0609361389076,417.49,383.58479698396997,368.95,418.80723413905463,388.37,0.6155156628649308,0.6126,0.5758676144556631,0.5731,0.546103443277167,0.5435,0.4169497916931189,0.415,0.21840070198278103,0.2174,0.2581518201042692,0.2569,412.7044339217515,387.060667,372.81799910618327,377.765333,362.1338461170799,372.589333,336.8940590031172,352.375333,308.38022269570877,371.477333,371.48650670209946,384.377
1689,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,747.2164546193421,699.42,708.9434686329394,670.28,680.4269872683582,650.85,443.35256200524736,417.71,383.8434468643836,369.14,419.11702601038525,388.57,0.6039608740253544,0.6013,0.5649112044201371,0.5625,0.5360051868868692,0.5334,0.4091846724202015,0.4074,0.21436251631500347,0.2134,0.25330109868659756,0.2522,415.9226909307622,389.298667,372.51545720503634,374.124667,363.60342567872965,372.014667,313.2654901754792,352.034667,284.4044703094147,335.326,342.184503900382,361.836667
1690,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,747.3971107751787,699.78,709.0672262131374,670.63,680.5709974673177,651.19,443.40930121617066,417.93,383.9089558027714,369.33,419.18290713873864,388.77,0.5946445649596316,0.5917,0.5559965445669913,0.5535,0.5270576294577187,0.5249,0.40256269506734416,0.4008,0.2109215373209437,0.21,0.24913904172196,0.2481,413.28572155587,386.948,370.35213215179044,370.602667,360.7891022603193,357.808,275.7935725406423,358.397333,263.518605755263,287.640667,312.4964739101592,307.023333
1691,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,747.7106983286528,700.14,709.3661877550674,670.97,680.9095961711721,651.52,443.6091485166542,418.14,384.00497290725434,369.52,419.3229997308984,388.97,0.5873585134527114,0.5845,0.5492982309231407,0.5468,0.5206461385053954,0.5185,0.39762451923383746,0.3959,0.20829891730230754,0.2074,0.24619674142674633,0.2451,387.7144196117854,336.793333,357.09918394916195,369.404333,344.83833096099664,332.188667,264.63892144125657,254.734,231.0847561238469,291.660667,277.02297068794604,311.486667
1692,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,747.7053773320469,700.49,709.3990852409353,671.3,680.9638388358235,651.84,443.59774100065033,418.35,384.00564145235745,369.7,419.33247014786434,389.16,0.5823209514714573,0.5802,0.5447811085190988,0.5427,0.5166521584696342,0.5147,0.3943018384881299,0.393,0.20660117717012008,0.2059,0.24408134372329818,0.2433,348.2680585731684,326.324667,329.4802833495478,315.745667,320.2482419227355,307.060667,200.56882552784572,222.065667,216.05060915553037,249.420333,261.7799518952144,239.672667
1693,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,747.9636527766261,700.83,709.720049758696,671.63,681.3521891606448,652.16,443.81366371749436,418.55,384.2485310789276,369.88,419.53735691205264,389.35,0.5814346103176294,0.5791,0.5437998678453584,0.5417,0.5160101727015721,0.5137,0.3939050515597573,0.3923,0.20631842830145536,0.2055,0.24377846478493428,0.2428,333.696758617301,313.084333,301.8393857931702,287.860667,296.58205328760937,300.48,177.90538381100123,211.728,194.61498122718808,274.915667,229.46288965301332,233.806667
1694,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,748.3540420807574,701.16,710.1599376648834,671.95,681.736817649934,652.47,444.0852429147113,418.75,384.406896763899,370.06,419.7593101347886,389.54,0.5832269853869414,0.5814,0.5457234808343125,0.5439,0.5172595357703922,0.5157,0.39501153725414795,0.3938,0.20699210611947874,0.2063,0.244673484225499,0.2438,319.6802549557857,285.647,275.7277453088189,279.393333,276.08167044145415,290.994667,162.3268452085074,205.043333,169.95297052119886,240.466667,220.44238697299716,271.022
1695,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,748.8658380271373,701.49,710.6474506991212,672.26,682.2630902561235,652.78,444.3818919757781,418.95,384.66008657572155,370.23,420.05416347041154,389.72,0.588752293456115,0.5869,0.5509666652628122,0.5491,0.5225417108255725,0.5207,0.39889008729748476,0.3976,0.20902438756707997,0.2083,0.24680243864891535,0.2461,288.06853172731417,265.430333,254.05512133109153,235.479333,252.6923536660971,228.080333,148.8465221768344,169.05,153.54534616324088,225.546333,210.97142089780425,254.539333
1696,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,749.4010993358808,701.81,711.1209176199394,672.57,682.772663920119,653.08,444.7153965327335,419.14,384.89031101652546,370.4,420.35474156436425,389.9,0.5971680769372026,0.5954,0.5587006450710891,0.557,0.5299676785642642,0.5282,0.40457317591393316,0.4033,0.21195965612763676,0.2113,0.2504150238253663,0.2497,264.0447419912832,230.326667,218.32115512025814,203.459667,217.5854729742724,251.742667,121.93532474558339,139.949333,133.54369811471992,143.726,184.8694563377287,208.415
1697,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,1062.4696306822068,1018.08,1011.7283193381998,975.66,974.4213402909512,947.38,631.9584198671703,608.02,550.1631832660835,537.32,594.6818403479801,565.6,0.608209262582506,0.6062,0.5688555980250569,0.5671,0.5395856138854038,0.5378,0.412052983795882,0.4107,0.21580516131839286,0.2151,0.2550304122429689,0.2542,245.76614829964234,215.468667,197.36539832347808,182.880333,212.02966403553017,232.632667,106.84884477924697,180.601,104.03437871830968,131.592667,156.96926253448424,158.87
1698,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1064.1209575515375,1018.52,1012.997609102558,976.08,975.6305178159524,947.79,632.5247553089446,608.28,550.8457485510132,537.55,595.103567331196,565.84,0.6203411493283068,0.6188,0.5802576525085661,0.5788,0.5502798695013196,0.5489,0.42024593134780935,0.4192,0.2201336463030074,0.2196,0.26017582843837445,0.2595,240.50423970397034,229.335333,194.63580166800318,197.789,207.79222237916207,207.274667,127.11829418318536,137.408667,94.22396248353706,111.765333,135.72478406649589,152.773333
1699,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1064.6967395903166,1018.94,1013.4589712406632,976.49,976.0378112278918,948.18,632.7478182261746,608.54,551.1255940518149,537.78,595.4572189703395,566.08,0.6332631648045894,0.6321,0.5923527918688637,0.5913,0.5618385570503566,0.5608,0.428993217983625,0.4282,0.22471629748520247,0.2243,0.2655655415696052,0.2651,249.18450819185668,228.414667,205.44059276883928,185.781,212.8301852180923,223.125333,123.0696347904011,185.867667,87.28599143905896,141.094,138.96995126158288,168.135
1700,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1065.3277994015518,1019.36,1013.7407098301443,976.88,976.3972273807547,948.57,632.9769300508015,608.78,551.3951961588814,537.99,595.7717385478027,566.31,0.6466896570005873,0.6455,0.6048950107891663,0.6038,0.5736170155465811,0.5726,0.4380560968963273,0.4373,0.22939222492696595,0.229,0.27117924665770643,0.2707,258.045991006308,212.692333,218.2471851772012,235.733333,220.3612396603726,221.153333,133.78519368539918,165.281667,101.68001724370559,155.768,151.87072439084616,186.599667
1701,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1066.1004466947604,1019.75,1014.5761633877386,977.26,977.249052956628,948.94,633.5740835536951,609.02,551.8761723103119,538.2,596.2127437526503,566.53,0.6590586803747073,0.658,0.6164961440677429,0.6155,0.5847071738234118,0.5837,0.4464504998887148,0.4457,0.23386719193638497,0.2335,0.2763378410314713,0.2759,272.02727249446525,268.852,245.9852301040391,256.212,239.22148174199853,273.106,144.38066739623082,183.151667,118.44641210435779,205.534333,174.83555215846803,192.676667
1702,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,682.2638036644437,633.19,646.2989359777325,606.8,619.6832385712218,589.22,404.36694974760275,378.15,349.24815553565116,334.18,382.96835858896634,351.77,0.6695799266066499,0.6687,0.6263789403327387,0.6256,0.5940051576192696,0.5932,0.4536084292614932,0.453,0.23761108504910072,0.2373,0.280752726024051,0.2804,307.2047584235768,275.951667,272.65314525617237,287.156,268.5225828007035,268.582667,158.83996783535719,200.386,154.92082496391114,229.986333,196.35701379213202,219.515333
1703,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,681.8973794579894,633.41,646.1077637409376,607.02,619.1621524467305,589.43,404.13271065981354,378.29,349.0604769719264,334.3,382.83094086442946,351.9,0.6780662978489186,0.6771,0.6343098828996887,0.6334,0.6014799233676837,0.6006,0.45924723866169387,0.4586,0.24055492390946556,0.2402,0.2842999123800892,0.2839,327.34607176041993,295.576,297.4094605746802,301.936667,291.185105635194,275.943333,188.3299982542485,208.151,193.05185172618283,249.003333,224.8965802217724,247.742667
1704,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,506.7572549230671,457.62,478.6961275215924,438.56,456.592070419416,425.84,299.82551162975835,273.3,256.81389532407826,241.52,285.59516892957583,254.24,0.6834459603232752,0.6825,0.6392328443185971,0.6384,0.6062255451135131,0.6054,0.4628887870305232,0.4623,0.24248637582166355,0.2422,0.28656618896866903,0.2862,356.4854428960063,364.774667,326.2845254583053,289.35,318.04342052234864,308.368667,226.78157989675066,260.038,211.79974439758075,300.516,248.9116882363549,305.546667
1705,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,507.30631969048375,457.77,479.146109344248,438.7,456.99981075071764,425.98,300.1794868562033,273.39,257.05910334274483,241.6,286.0023840354052,254.32,0.6853937879785289,0.6846,0.641144520523528,0.6404,0.6079002826911124,0.6073,0.46427121871352217,0.4637,0.24316437325727408,0.2429,0.28743024824790675,0.2871,398.33609296431837,357.164,339.4330608417622,346.418,341.7721566309219,328.38,253.26251351495665,303.487,244.4347913880967,327.612667,285.33372684092643,323.285667
1706,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,506.95111508060296,457.91,478.8426538954016,438.83,456.7343268360468,426.11,300.04578986936605,273.48,256.8959928101097,241.68,285.8334050819742,254.4,0.6838738322220571,0.6833,0.6397223476943057,0.6392,0.6066643084553633,0.6061,0.46327988594547265,0.4629,0.242693723128407,0.2425,0.2867397038257594,0.2865,406.81272937928327,370.208667,358.2998469773349,361.68,351.4249666714238,374.614333,297.29320854244367,319.388,272.8354002037298,323.7,319.1763982508182,393.635
1707,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,506.9673530736661,458.05,478.65536568081205,438.96,456.77930527227073,426.24,300.0154192233303,273.56,256.863852074032,241.75,285.8431865966138,254.47,0.6793699919014361,0.6787,0.635512204799542,0.6349,0.6027216566595636,0.6021,0.4602849603779837,0.4598,0.24104642930642034,0.2408,0.2848770817866601,0.2846,408.84384536054677,379.330667,361.62333725839045,372.641333,369.18534894830543,381.741333,310.46388924187124,323.653333,293.52367114760193,383.54,363.894853879265,344.529333
1708,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,506.80724034249334,458.17,478.4422366332501,439.08,456.6400089641113,426.35,299.85169770772944,273.63,256.7944404679584,241.81,285.6828505463919,254.54,0.6716195048752189,0.6712,0.6282632279405188,0.6279,0.5958204228575597,0.5954,0.4549626459883033,0.4547,0.2383373842958417,0.2382,0.2816462084839637,0.2815,411.7020348243043,390.798667,370.78291206378145,379.287333,371.5524947982302,382.733333,317.7506275305961,340.906333,324.92641491365396,366.922667,361.79700234359865,411.083333
1709,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,506.5165165685035,458.29,478.2020019106962,439.19,456.52573862708374,426.46,299.729668899518,273.7,256.72354306082786,241.87,285.68014617687453,254.61,0.6614112381015336,0.6612,0.618761228256081,0.6186,0.5868369934477013,0.5866,0.4480780581692292,0.4479,0.23470785288006563,0.2346,0.27740726410051,0.2773,420.540491977851,376.725333,377.3002719708835,382.325,371.6896214177148,375.350667,330.9459481984754,341.145333,339.05038492741346,386.358667,384.6075938040654,381.266667
1710,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,505.8859057843924,458.4,477.96191637635735,439.3,455.80946578968036,426.56,299.37333660037746,273.77,256.4858785442027,241.93,285.4037437243439,254.67,0.6496640195323127,0.6496,0.6077743309629758,0.6077,0.576258753116936,0.5763,0.44006766806407727,0.44,0.23052133074511233,0.2305,0.27240495131291204,0.2724,406.0408296730056,383.266,378.7257947084855,381.494333,364.28891069157805,357.470667,336.4909003080165,366.451667,343.37697642293654,366.192,374.80055691077035,393.292
1711,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,752.7989567226388,705.38,714.6911696837968,675.99,685.4189738782444,656.4,446.7909983702932,421.27,386.57838408773625,372.28,422.5740842342895,391.88,0.6369764677477221,0.637,0.5959707890838816,0.5959,0.5650806004845134,0.5651,0.43146668221274137,0.4315,0.22599174876945033,0.226,0.26711406468574117,0.2671,412.0625111284537,383.71,378.11520139419594,383.169333,352.67939395944865,362.023333,326.9064685752895,393.451,335.0061032084032,339.287333,378.92052591390706,411.025
1712,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,752.2792081730836,705.52,714.2386246584093,676.12,685.4003911894598,656.52,446.4383865635221,421.35,386.5151226945339,372.36,422.1336704363725,391.96,0.6239415964361781,0.6245,0.5835969953789049,0.5842,0.5536052302675049,0.554,0.4225778008901257,0.423,0.22139785791339187,0.2216,0.2616888505254955,0.2619,411.79647735600787,389.584,377.583513871708,374.225333,358.49864735211156,382.32,333.7030994426267,368.085333,322.3940197113501,329.154,366.25175256484385,386.690667
1713,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,752.7117805012061,705.64,714.2095850911612,676.24,685.5451512401036,656.64,446.53732087987635,421.43,386.5822326290265,372.42,422.1253544874175,392.02,0.6120753041857447,0.6128,0.5725954575183737,0.5732,0.5429733798350311,0.5436,0.4145926067408906,0.4151,0.21713599038434137,0.2174,0.25672739083273743,0.257,415.9447841539202,392.702333,369.71120009391433,372.587333,370.9496249174955,381.742,328.27901417040846,283.546667,301.121094131586,333.342667,334.4853207562138,375.24
